timestamp,station,value
2025-06-07 12:14:09,SP_28079035_6_48,0.030710650607943535
2025-06-07 12:14:09,SP_08169009_6_48,0.039364270865917206
2025-06-07 12:19:09,SPO-DK0045A_00010_100,0.035339102149009705
2025-06-07 12:19:09,GB_SamplingPoint_107,
2025-06-07 12:19:09,SPO-LU0101A_00010_100,0.06363097578287125
2025-06-07 12:19:09,GB_SamplingPoint_127,0.05064792186021805
2025-06-07 12:19:09,GB_SamplingPoint_112,0.06245371326804161
2025-06-07 12:19:09,GB_SamplingPoint_61573,0.055739130824804306
2025-06-07 12:19:09,GB_SamplingPoint_205,0.05313761904835701
2025-06-07 12:19:09,SPO-FR04055_10,0.10357266664505005
2025-06-07 13:54:09,SP_28092005_6_48,0.034639082849025726
2025-06-07 13:54:09,SP_08019057_6_48,0.036620013415813446
2025-06-07 13:54:09,SPO-PT03083_00010_100,0.032483331859111786
2025-06-07 13:54:09,SPO-PT03082_00010_100,0.03181750699877739
2025-06-07 13:54:09,SP_08019054_6_48,0.036620013415813446
2025-06-07 13:54:09,SP_30016020_6_48,0.03032175451517105
2025-06-07 13:54:09,SPO-PT03071_00010_100,0.03605445846915245
2025-06-07 13:54:09,SP_28079035_6_48,0.036259859800338745
2025-06-07 13:54:09,SP_15030027_6_48,0.028429551050066948
2025-06-07 13:59:09,GB_SamplingPoint_112,0.057384807616472244
2025-06-07 13:59:09,GB_SamplingPoint_127,
2025-06-07 13:59:09,GB_SamplingPoint_61573,0.060440413653850555
2025-06-07 13:59:09,GB_SamplingPoint_107,
2025-06-07 13:59:09,SP_15030027_6_48,0.028429551050066948
